corr_b_beta,corr_b_share,corr_b_s,corr_b_behavior,auc,cliffs_delta,silhouette,variance_ratio,var_beta_star,extreme_isolated
0.8550757542031332,0.8595217426696339,0.12967742455572645,0.6866381893144771,0.9053994732221247,0.5093457943925234,0.10478585638457376,0.46389152578367326,0.03906927037088198,True
0.8077586435421149,0.8332505960289469,-0.07424678817771936,0.6782052017363385,0.8077260755048288,0.45747599451303156,0.0977587878202081,0.49037048384582216,0.03347566871289414,True
0.8124131321415238,0.8671530285114442,-0.011420383473058912,0.6493202039619347,0.8287971905179983,0.5735735735735735,0.09962587168993142,0.35246590026722247,0.036729398181931786,True
0.8213616949035963,0.8386497198827118,0.09781026791039617,0.711024984303847,0.8533801580333626,0.4683622828784119,0.12828604568772994,0.5431544193850754,0.03959641907785684,True
0.8034699060963685,0.8663360008982217,0.06033011879301885,0.6291272111722461,0.8443810359964882,0.6501501501501501,0.15327689494568558,0.6223722383184095,0.038904070343158445,True
0.8208963523074301,0.8247990174087755,0.15366081355243505,0.6200396194924191,0.8573309920983319,0.42156074014481093,0.1003475074735158,0.43800432702324277,0.032522871435322155,True
0.8224010313077983,0.8145613865839363,0.20835110275112026,0.6450662195103495,0.8981562774363476,0.5589849108367627,0.16438223785817388,0.48225820729454916,0.04023823956037371,True
0.8017725310662099,0.8440450546264258,0.018694558182513768,0.5290063170078344,0.8167251975417034,0.4389555398729711,0.09999335232777924,0.5016467126010536,0.03200365665894263,True
0.8222567078818217,0.8660773430439371,-0.0603465781509485,0.597242614391671,0.8002633889376647,0.36556104446012705,0.1209510017516268,0.5266501039127228,0.041117245196683756,True
0.8224137381993356,0.8562544768066062,-0.03697442882400297,0.5872956393323646,0.809043020193152,0.404344193817878,0.17507588236814284,0.7610266604803531,0.035496694202854825,True
0.8722648736029199,0.866359150842451,-0.004624437397322046,0.7159538392385946,0.8810359964881475,0.4144144144144144,0.1138927603872159,0.3647971241870004,0.0375951589643068,True
0.8094543905597212,0.8610603349777984,-0.0700611378066295,0.6275687385648349,0.7925812115891133,0.44819819819819817,0.14658781251993083,0.4804946067194291,0.04110103495282991,True
0.8142550983974605,0.8632557494070875,0.04847722354673189,0.667467572966234,0.8266022827041264,0.4624624624624625,0.13406416428995002,0.5156337475854494,0.03986053137258195,True
0.8242747104875378,0.8373454121480254,0.029284882840386637,0.6429564253290672,0.8595258999122037,0.49588477366255146,0.11231820137162073,0.5254240312143411,0.03214822133470512,True
0.8407805227879012,0.8574443893364708,-0.05197287917824998,0.6669537690950091,0.8228709394205445,0.20495495495495494,0.14858104635725905,0.6199880776580741,0.041129805827794505,True
0.818260654724702,0.8738304197473197,-0.06870118425349275,0.6246851396176974,0.8303336259877085,0.5555555555555556,0.12885849389161225,0.46163116448525504,0.0381064090582914,True
0.7853877627376269,0.8400956134921718,-0.027605714081331324,0.5718205569324922,0.843064091308165,0.40654205607476634,0.13279082780849596,0.7000049210632746,0.03398291104147862,True
